Date,Week,ProdName,Price,Seasonality,Quantity
6/24/2019,78,Basil Extra Virgin Olive Oil,28,1,1
6/25/2019,78,Basil Extra Virgin Olive Oil,27,2,3
6/26/2019,78,Basil Extra Virgin Olive Oil,24,3,5
6/28/2019,78,Basil Extra Virgin Olive Oil,24,5,7
6/29/2019,78,Basil Extra Virgin Olive Oil,25,6,12
6/30/2019,78,Basil Extra Virgin Olive Oil,28,7,9
7/1/2019,79,Basil Extra Virgin Olive Oil,24,1,4
7/2/2019,79,Basil Extra Virgin Olive Oil,28,2,6
7/3/2019,79,Basil Extra Virgin Olive Oil,28,3,5
7/4/2019,79,Basil Extra Virgin Olive Oil,25,4,6
7/5/2019,79,Basil Extra Virgin Olive Oil,24,5,8
7/6/2019,79,Basil Extra Virgin Olive Oil,27,6,8
7/7/2019,79,Basil Extra Virgin Olive Oil,25,7,9
7/8/2019,80,Basil Extra Virgin Olive Oil,25,1,2
7/9/2019,80,Basil Extra Virgin Olive Oil,29,2,7
7/11/2019,80,Basil Extra Virgin Olive Oil,24,4,9
7/12/2019,80,Basil Extra Virgin Olive Oil,29,5,3
7/14/2019,80,Basil Extra Virgin Olive Oil,23,7,5
7/15/2019,81,Basil Extra Virgin Olive Oil,25,1,3
7/16/2019,81,Basil Extra Virgin Olive Oil,27,2,4
7/17/2019,81,Basil Extra Virgin Olive Oil,27,3,4
7/19/2019,81,Basil Extra Virgin Olive Oil,23,5,8
7/20/2019,81,Basil Extra Virgin Olive Oil,29,6,9
7/21/2019,81,Basil Extra Virgin Olive Oil,26,7,9
7/22/2019,82,Basil Extra Virgin Olive Oil,27,1,5
7/23/2019,82,Basil Extra Virgin Olive Oil,26,2,3
7/26/2019,82,Basil Extra Virgin Olive Oil,26,5,6
7/27/2019,82,Basil Extra Virgin Olive Oil,24,6,12
7/28/2019,82,Basil Extra Virgin Olive Oil,24,7,9
7/29/2019,83,Basil Extra Virgin Olive Oil,29,1,0
7/31/2019,83,Basil Extra Virgin Olive Oil,23,3,4
8/1/2019,83,Basil Extra Virgin Olive Oil,28,4,2
8/2/2019,83,Basil Extra Virgin Olive Oil,23,5,6
8/3/2019,83,Basil Extra Virgin Olive Oil,27,6,10
8/5/2019,84,Basil Extra Virgin Olive Oil,28,1,1
8/6/2019,84,Basil Extra Virgin Olive Oil,27,2,2
8/7/2019,84,Basil Extra Virgin Olive Oil,29,3,5
8/8/2019,84,Basil Extra Virgin Olive Oil,24,4,8
8/9/2019,84,Basil Extra Virgin Olive Oil,23,5,7
8/10/2019,84,Basil Extra Virgin Olive Oil,23,6,11
8/11/2019,84,Basil Extra Virgin Olive Oil,29,7,5
8/12/2019,85,Basil Extra Virgin Olive Oil,29,1,1
8/13/2019,85,Basil Extra Virgin Olive Oil,26,2,2
8/14/2019,85,Basil Extra Virgin Olive Oil,25,3,7
8/15/2019,85,Basil Extra Virgin Olive Oil,25,4,8
8/18/2019,85,Basil Extra Virgin Olive Oil,24,7,8
8/19/2019,86,Basil Extra Virgin Olive Oil,23,1,3
8/20/2019,86,Basil Extra Virgin Olive Oil,24,2,6
8/21/2019,86,Basil Extra Virgin Olive Oil,28,3,6
8/23/2019,86,Basil Extra Virgin Olive Oil,26,5,7
8/24/2019,86,Basil Extra Virgin Olive Oil,28,6,12
8/25/2019,86,Basil Extra Virgin Olive Oil,29,7,6
8/26/2019,87,Basil Extra Virgin Olive Oil,25,1,5
8/28/2019,87,Basil Extra Virgin Olive Oil,28,3,5
8/29/2019,87,Basil Extra Virgin Olive Oil,27,4,6
8/30/2019,87,Basil Extra Virgin Olive Oil,29,5,4
8/31/2019,87,Basil Extra Virgin Olive Oil,28,6,10
9/1/2019,87,Basil Extra Virgin Olive Oil,28,7,6
9/2/2019,88,Basil Extra Virgin Olive Oil,29,1,0
9/3/2019,88,Basil Extra Virgin Olive Oil,29,2,3
9/4/2019,88,Basil Extra Virgin Olive Oil,23,3,10
9/5/2019,88,Basil Extra Virgin Olive Oil,26,4,8
9/6/2019,88,Basil Extra Virgin Olive Oil,26,5,7
9/7/2019,88,Basil Extra Virgin Olive Oil,25,6,12
9/8/2019,88,Basil Extra Virgin Olive Oil,29,7,4
9/9/2019,89,Basil Extra Virgin Olive Oil,24,1,5
9/10/2019,89,Basil Extra Virgin Olive Oil,29,2,1
9/11/2019,89,Basil Extra Virgin Olive Oil,27,3,4
9/12/2019,89,Basil Extra Virgin Olive Oil,26,4,6
9/13/2019,89,Basil Extra Virgin Olive Oil,28,5,9
9/15/2019,89,Basil Extra Virgin Olive Oil,27,7,8
9/16/2019,90,Basil Extra Virgin Olive Oil,29,1,1
9/17/2019,90,Basil Extra Virgin Olive Oil,25,2,2
9/18/2019,90,Basil Extra Virgin Olive Oil,23,3,8
9/19/2019,90,Basil Extra Virgin Olive Oil,24,4,7
9/20/2019,90,Basil Extra Virgin Olive Oil,24,5,10
9/21/2019,90,Basil Extra Virgin Olive Oil,24,6,12
9/22/2019,90,Basil Extra Virgin Olive Oil,26,7,7
9/23/2019,91,Basil Extra Virgin Olive Oil,25,1,8
9/24/2019,91,Basil Extra Virgin Olive Oil,29,2,4
9/25/2019,91,Basil Extra Virgin Olive Oil,26,3,7
9/26/2019,91,Basil Extra Virgin Olive Oil,29,4,5
9/27/2019,91,Basil Extra Virgin Olive Oil,25,5,5
9/28/2019,91,Basil Extra Virgin Olive Oil,23,6,11
9/29/2019,91,Basil Extra Virgin Olive Oil,25,7,11
9/30/2019,92,Basil Extra Virgin Olive Oil,27,1,2
10/1/2019,92,Basil Extra Virgin Olive Oil,28,2,2
10/2/2019,92,Basil Extra Virgin Olive Oil,28,3,5
10/3/2019,92,Basil Extra Virgin Olive Oil,23,4,4
10/4/2019,92,Basil Extra Virgin Olive Oil,29,5,8
10/5/2019,92,Basil Extra Virgin Olive Oil,29,6,11
10/6/2019,92,Basil Extra Virgin Olive Oil,23,7,8
10/7/2019,93,Basil Extra Virgin Olive Oil,23,1,4
10/8/2019,93,Basil Extra Virgin Olive Oil,23,2,9
10/11/2019,93,Basil Extra Virgin Olive Oil,27,5,6
10/12/2019,93,Basil Extra Virgin Olive Oil,25,6,13
10/13/2019,93,Basil Extra Virgin Olive Oil,24,7,8
10/14/2019,94,Basil Extra Virgin Olive Oil,27,1,0
10/15/2019,94,Basil Extra Virgin Olive Oil,27,2,4
10/17/2019,94,Basil Extra Virgin Olive Oil,23,4,5
10/19/2019,94,Basil Extra Virgin Olive Oil,24,6,13
10/20/2019,94,Basil Extra Virgin Olive Oil,26,7,10
10/21/2019,95,Basil Extra Virgin Olive Oil,26,1,6
10/22/2019,95,Basil Extra Virgin Olive Oil,29,2,2
10/24/2019,95,Basil Extra Virgin Olive Oil,23,4,6
10/25/2019,95,Basil Extra Virgin Olive Oil,28,5,10
10/27/2019,95,Basil Extra Virgin Olive Oil,28,7,5
10/29/2019,96,Basil Extra Virgin Olive Oil,24,2,5
10/30/2019,96,Basil Extra Virgin Olive Oil,28,3,6
10/31/2019,96,Basil Extra Virgin Olive Oil,27,4,6
11/1/2019,96,Basil Extra Virgin Olive Oil,27,5,5
11/2/2019,96,Basil Extra Virgin Olive Oil,24,6,11
11/3/2019,96,Basil Extra Virgin Olive Oil,28,7,11
11/4/2019,97,Basil Extra Virgin Olive Oil,24,1,5
11/5/2019,97,Basil Extra Virgin Olive Oil,28,2,3
11/6/2019,97,Basil Extra Virgin Olive Oil,29,3,7
11/10/2019,97,Basil Extra Virgin Olive Oil,28,7,9
11/11/2019,98,Basil Extra Virgin Olive Oil,24,1,5
11/12/2019,98,Basil Extra Virgin Olive Oil,23,2,9
11/14/2019,98,Basil Extra Virgin Olive Oil,29,4,5
11/15/2019,98,Basil Extra Virgin Olive Oil,29,5,6
11/16/2019,98,Basil Extra Virgin Olive Oil,29,6,8
11/17/2019,98,Basil Extra Virgin Olive Oil,27,7,5
11/18/2019,99,Basil Extra Virgin Olive Oil,28,1,5
11/19/2019,99,Basil Extra Virgin Olive Oil,28,2,0
11/20/2019,99,Basil Extra Virgin Olive Oil,27,3,5
11/22/2019,99,Basil Extra Virgin Olive Oil,27,5,11
11/23/2019,99,Basil Extra Virgin Olive Oil,29,6,9
11/24/2019,99,Basil Extra Virgin Olive Oil,25,7,11
11/25/2019,100,Basil Extra Virgin Olive Oil,25,1,6
11/26/2019,100,Basil Extra Virgin Olive Oil,27,2,6
11/27/2019,100,Basil Extra Virgin Olive Oil,23,3,9
11/28/2019,100,Basil Extra Virgin Olive Oil,24,4,7
11/29/2019,100,Basil Extra Virgin Olive Oil,29,5,2
11/30/2019,100,Basil Extra Virgin Olive Oil,29,6,10
12/3/2019,101,Basil Extra Virgin Olive Oil,23,2,9
12/4/2019,101,Basil Extra Virgin Olive Oil,25,3,4
12/5/2019,101,Basil Extra Virgin Olive Oil,28,4,3
12/6/2019,101,Basil Extra Virgin Olive Oil,28,5,7
12/7/2019,101,Basil Extra Virgin Olive Oil,25,6,9
12/8/2019,101,Basil Extra Virgin Olive Oil,27,7,11
12/9/2019,102,Basil Extra Virgin Olive Oil,23,1,4
12/10/2019,102,Basil Extra Virgin Olive Oil,24,2,7
12/11/2019,102,Basil Extra Virgin Olive Oil,26,3,5
12/12/2019,102,Basil Extra Virgin Olive Oil,26,4,7
12/13/2019,102,Basil Extra Virgin Olive Oil,27,5,7
12/15/2019,102,Basil Extra Virgin Olive Oil,26,7,7
12/17/2019,103,Basil Extra Virgin Olive Oil,25,2,10
12/19/2019,103,Basil Extra Virgin Olive Oil,26,4,2
12/20/2019,103,Basil Extra Virgin Olive Oil,27,5,9
12/22/2019,103,Basil Extra Virgin Olive Oil,26,7,7
12/23/2019,104,Basil Extra Virgin Olive Oil,28,1,3
12/24/2019,104,Basil Extra Virgin Olive Oil,27,2,6
12/25/2019,104,Basil Extra Virgin Olive Oil,28,3,4
12/26/2019,104,Basil Extra Virgin Olive Oil,23,4,8
12/27/2019,104,Basil Extra Virgin Olive Oil,26,5,9
12/28/2019,104,Basil Extra Virgin Olive Oil,25,6,9
12/29/2019,104,Basil Extra Virgin Olive Oil,25,7,9
12/31/2019,105,Basil Extra Virgin Olive Oil,25,2,7
1/1/2020,105,Basil Extra Virgin Olive Oil,26,3,4
1/3/2020,105,Basil Extra Virgin Olive Oil,25,5,6
1/4/2020,105,Basil Extra Virgin Olive Oil,28,6,8
1/5/2020,105,Basil Extra Virgin Olive Oil,25,7,8
1/6/2020,106,Basil Extra Virgin Olive Oil,26,1,4
1/7/2020,106,Basil Extra Virgin Olive Oil,28,2,9
1/8/2020,106,Basil Extra Virgin Olive Oil,29,3,5
1/9/2020,106,Basil Extra Virgin Olive Oil,29,4,3
1/10/2020,106,Basil Extra Virgin Olive Oil,23,5,6
1/12/2020,106,Basil Extra Virgin Olive Oil,23,7,8
1/13/2020,107,Basil Extra Virgin Olive Oil,27,1,6
1/14/2020,107,Basil Extra Virgin Olive Oil,28,2,7
1/15/2020,107,Basil Extra Virgin Olive Oil,29,3,4
1/16/2020,107,Basil Extra Virgin Olive Oil,25,4,7
1/17/2020,107,Basil Extra Virgin Olive Oil,26,5,5
1/18/2020,107,Basil Extra Virgin Olive Oil,27,6,11
1/19/2020,107,Basil Extra Virgin Olive Oil,25,7,10
1/20/2020,108,Basil Extra Virgin Olive Oil,28,1,4
1/21/2020,108,Basil Extra Virgin Olive Oil,25,2,3
1/22/2020,108,Basil Extra Virgin Olive Oil,27,3,5
1/23/2020,108,Basil Extra Virgin Olive Oil,26,4,3
1/24/2020,108,Basil Extra Virgin Olive Oil,25,5,7
1/25/2020,108,Basil Extra Virgin Olive Oil,27,6,8
1/26/2020,108,Basil Extra Virgin Olive Oil,24,7,7
1/28/2020,109,Basil Extra Virgin Olive Oil,24,2,6
1/29/2020,109,Basil Extra Virgin Olive Oil,27,3,5
1/30/2020,109,Basil Extra Virgin Olive Oil,25,4,7
1/31/2020,109,Basil Extra Virgin Olive Oil,23,5,10
2/1/2020,109,Basil Extra Virgin Olive Oil,28,6,11
2/2/2020,109,Basil Extra Virgin Olive Oil,27,7,8
2/4/2020,110,Basil Extra Virgin Olive Oil,26,2,1
2/5/2020,110,Basil Extra Virgin Olive Oil,25,3,7
2/6/2020,110,Basil Extra Virgin Olive Oil,24,4,5
2/7/2020,110,Basil Extra Virgin Olive Oil,28,5,6
2/9/2020,110,Basil Extra Virgin Olive Oil,24,7,10
2/10/2020,111,Basil Extra Virgin Olive Oil,25,1,3
2/11/2020,111,Basil Extra Virgin Olive Oil,28,2,4
2/12/2020,111,Basil Extra Virgin Olive Oil,28,3,6
2/14/2020,111,Basil Extra Virgin Olive Oil,24,5,9
2/15/2020,111,Basil Extra Virgin Olive Oil,24,6,13
2/16/2020,111,Basil Extra Virgin Olive Oil,23,7,10
2/17/2020,112,Basil Extra Virgin Olive Oil,24,1,7
2/18/2020,112,Basil Extra Virgin Olive Oil,23,2,5
2/22/2020,112,Basil Extra Virgin Olive Oil,25,6,13
2/23/2020,112,Basil Extra Virgin Olive Oil,23,7,15
2/24/2020,113,Basil Extra Virgin Olive Oil,29,1,4
2/25/2020,113,Basil Extra Virgin Olive Oil,24,2,9
2/26/2020,113,Basil Extra Virgin Olive Oil,26,3,6
2/27/2020,113,Basil Extra Virgin Olive Oil,26,4,4
2/28/2020,113,Basil Extra Virgin Olive Oil,23,5,6
2/29/2020,113,Basil Extra Virgin Olive Oil,26,6,13
3/2/2020,114,Basil Extra Virgin Olive Oil,26,1,1
3/3/2020,114,Basil Extra Virgin Olive Oil,29,2,4
3/4/2020,114,Basil Extra Virgin Olive Oil,29,3,6
3/5/2020,114,Basil Extra Virgin Olive Oil,25,4,7
3/6/2020,114,Basil Extra Virgin Olive Oil,27,5,5
3/9/2020,115,Basil Extra Virgin Olive Oil,24,1,5
3/10/2020,115,Basil Extra Virgin Olive Oil,28,2,3
3/11/2020,115,Basil Extra Virgin Olive Oil,27,3,7
3/12/2020,115,Basil Extra Virgin Olive Oil,27,4,5
3/13/2020,115,Basil Extra Virgin Olive Oil,24,5,8
3/15/2020,115,Basil Extra Virgin Olive Oil,23,7,14
3/16/2020,116,Basil Extra Virgin Olive Oil,28,1,9
3/17/2020,116,Basil Extra Virgin Olive Oil,26,2,8
3/18/2020,116,Basil Extra Virgin Olive Oil,26,3,7
3/19/2020,116,Basil Extra Virgin Olive Oil,28,4,8
3/20/2020,116,Basil Extra Virgin Olive Oil,27,5,10
3/21/2020,116,Basil Extra Virgin Olive Oil,23,6,10
3/22/2020,116,Basil Extra Virgin Olive Oil,28,7,11
3/24/2020,117,Basil Extra Virgin Olive Oil,25,2,5
3/27/2020,117,Basil Extra Virgin Olive Oil,29,5,4
3/28/2020,117,Basil Extra Virgin Olive Oil,28,6,12
3/29/2020,117,Basil Extra Virgin Olive Oil,27,7,8
3/30/2020,118,Basil Extra Virgin Olive Oil,24,1,4
3/31/2020,118,Basil Extra Virgin Olive Oil,23,2,7
4/3/2020,118,Basil Extra Virgin Olive Oil,29,5,7
4/4/2020,118,Basil Extra Virgin Olive Oil,25,6,10
4/6/2020,119,Basil Extra Virgin Olive Oil,27,1,4
4/8/2020,119,Basil Extra Virgin Olive Oil,28,3,7
4/9/2020,119,Basil Extra Virgin Olive Oil,27,4,10
4/10/2020,119,Basil Extra Virgin Olive Oil,23,5,4
4/11/2020,119,Basil Extra Virgin Olive Oil,27,6,9
4/12/2020,119,Basil Extra Virgin Olive Oil,27,7,12
4/13/2020,120,Basil Extra Virgin Olive Oil,25,1,4
4/14/2020,120,Basil Extra Virgin Olive Oil,23,2,6
4/15/2020,120,Basil Extra Virgin Olive Oil,28,3,7
4/16/2020,120,Basil Extra Virgin Olive Oil,23,4,8
4/17/2020,120,Basil Extra Virgin Olive Oil,28,5,10
4/18/2020,120,Basil Extra Virgin Olive Oil,28,6,7
4/19/2020,120,Basil Extra Virgin Olive Oil,26,7,10
4/20/2020,121,Basil Extra Virgin Olive Oil,25,1,6
4/21/2020,121,Basil Extra Virgin Olive Oil,25,2,4
4/22/2020,121,Basil Extra Virgin Olive Oil,29,3,5
4/23/2020,121,Basil Extra Virgin Olive Oil,29,4,8
4/24/2020,121,Basil Extra Virgin Olive Oil,23,5,10
4/27/2020,122,Basil Extra Virgin Olive Oil,28,1,9
4/29/2020,122,Basil Extra Virgin Olive Oil,23,3,5
5/2/2020,122,Basil Extra Virgin Olive Oil,24,6,13
5/3/2020,122,Basil Extra Virgin Olive Oil,28,7,6
5/4/2020,123,Basil Extra Virgin Olive Oil,23,1,4
5/5/2020,123,Basil Extra Virgin Olive Oil,24,2,5
5/6/2020,123,Basil Extra Virgin Olive Oil,25,3,6
5/7/2020,123,Basil Extra Virgin Olive Oil,26,4,5
5/8/2020,123,Basil Extra Virgin Olive Oil,25,5,8
5/10/2020,123,Basil Extra Virgin Olive Oil,29,7,5
5/11/2020,124,Basil Extra Virgin Olive Oil,25,1,6
5/12/2020,124,Basil Extra Virgin Olive Oil,23,2,8
5/13/2020,124,Basil Extra Virgin Olive Oil,28,3,2
5/15/2020,124,Basil Extra Virgin Olive Oil,23,5,7
5/16/2020,124,Basil Extra Virgin Olive Oil,28,6,13
5/17/2020,124,Basil Extra Virgin Olive Oil,23,7,11
5/18/2020,125,Basil Extra Virgin Olive Oil,25,1,3
5/19/2020,125,Basil Extra Virgin Olive Oil,24,2,5
5/20/2020,125,Basil Extra Virgin Olive Oil,23,3,7
5/21/2020,125,Basil Extra Virgin Olive Oil,25,4,5
5/22/2020,125,Basil Extra Virgin Olive Oil,27,5,7
5/23/2020,125,Basil Extra Virgin Olive Oil,26,6,10
5/24/2020,125,Basil Extra Virgin Olive Oil,25,7,10
5/25/2020,126,Basil Extra Virgin Olive Oil,29,1,3
5/26/2020,126,Basil Extra Virgin Olive Oil,29,2,2
5/27/2020,126,Basil Extra Virgin Olive Oil,24,3,6
5/28/2020,126,Basil Extra Virgin Olive Oil,29,4,8
5/29/2020,126,Basil Extra Virgin Olive Oil,25,5,10
5/30/2020,126,Basil Extra Virgin Olive Oil,28,6,11
6/2/2020,127,Basil Extra Virgin Olive Oil,26,2,5
6/3/2020,127,Basil Extra Virgin Olive Oil,29,3,3
6/4/2020,127,Basil Extra Virgin Olive Oil,23,4,7
6/5/2020,127,Basil Extra Virgin Olive Oil,27,5,7
6/6/2020,127,Basil Extra Virgin Olive Oil,25,6,11
6/7/2020,127,Basil Extra Virgin Olive Oil,24,7,6
6/8/2020,128,Basil Extra Virgin Olive Oil,26,1,10
6/9/2020,128,Basil Extra Virgin Olive Oil,23,2,8
6/10/2020,128,Basil Extra Virgin Olive Oil,25,3,8
6/11/2020,128,Basil Extra Virgin Olive Oil,23,4,9
6/12/2020,128,Basil Extra Virgin Olive Oil,25,5,9
6/16/2020,129,Basil Extra Virgin Olive Oil,27,2,9
6/17/2020,129,Basil Extra Virgin Olive Oil,25,3,7
6/19/2020,129,Basil Extra Virgin Olive Oil,27,5,8
6/20/2020,129,Basil Extra Virgin Olive Oil,24,6,11
6/21/2020,129,Basil Extra Virgin Olive Oil,27,7,10
6/22/2020,130,Basil Extra Virgin Olive Oil,28,1,3
6/23/2020,130,Basil Extra Virgin Olive Oil,28,2,6
6/24/2020,130,Basil Extra Virgin Olive Oil,29,3,7
6/25/2020,130,Basil Extra Virgin Olive Oil,23,4,9
6/26/2020,130,Basil Extra Virgin Olive Oil,27,5,6
6/27/2020,130,Basil Extra Virgin Olive Oil,24,6,13
6/28/2020,130,Basil Extra Virgin Olive Oil,24,7,11
6/29/2020,131,Basil Extra Virgin Olive Oil,29,1,1
6/30/2020,131,Basil Extra Virgin Olive Oil,26,2,6
7/1/2020,131,Basil Extra Virgin Olive Oil,26,3,8
7/2/2020,131,Basil Extra Virgin Olive Oil,23,4,11
7/3/2020,131,Basil Extra Virgin Olive Oil,27,5,9
7/4/2020,131,Basil Extra Virgin Olive Oil,29,6,14
7/5/2020,131,Basil Extra Virgin Olive Oil,27,7,7
7/6/2020,132,Basil Extra Virgin Olive Oil,25,1,5
7/7/2020,132,Basil Extra Virgin Olive Oil,28,2,4
7/8/2020,132,Basil Extra Virgin Olive Oil,28,3,7
7/9/2020,132,Basil Extra Virgin Olive Oil,28,4,8
7/10/2020,132,Basil Extra Virgin Olive Oil,26,5,8
7/11/2020,132,Basil Extra Virgin Olive Oil,23,6,13
7/12/2020,132,Basil Extra Virgin Olive Oil,25,7,9
7/13/2020,133,Basil Extra Virgin Olive Oil,25,1,5
7/16/2020,133,Basil Extra Virgin Olive Oil,26,4,8
7/17/2020,133,Basil Extra Virgin Olive Oil,26,5,6
7/18/2020,133,Basil Extra Virgin Olive Oil,25,6,10
7/19/2020,133,Basil Extra Virgin Olive Oil,29,7,7
7/20/2020,134,Basil Extra Virgin Olive Oil,24,1,5
7/21/2020,134,Basil Extra Virgin Olive Oil,27,2,4
7/22/2020,134,Basil Extra Virgin Olive Oil,27,3,8
7/23/2020,134,Basil Extra Virgin Olive Oil,27,4,7
7/24/2020,134,Basil Extra Virgin Olive Oil,25,5,4
7/25/2020,134,Basil Extra Virgin Olive Oil,27,6,11
7/27/2020,135,Basil Extra Virgin Olive Oil,29,1,4
7/28/2020,135,Basil Extra Virgin Olive Oil,26,2,6
7/29/2020,135,Basil Extra Virgin Olive Oil,27,3,8
7/31/2020,135,Basil Extra Virgin Olive Oil,23,5,12
8/2/2020,135,Basil Extra Virgin Olive Oil,24,7,10
8/3/2020,136,Basil Extra Virgin Olive Oil,26,1,8
8/4/2020,136,Basil Extra Virgin Olive Oil,25,2,7
8/5/2020,136,Basil Extra Virgin Olive Oil,25,3,9
8/7/2020,136,Basil Extra Virgin Olive Oil,25,5,11
8/8/2020,136,Basil Extra Virgin Olive Oil,23,6,15
8/9/2020,136,Basil Extra Virgin Olive Oil,27,7,7
8/10/2020,137,Basil Extra Virgin Olive Oil,24,1,4
8/11/2020,137,Basil Extra Virgin Olive Oil,25,2,8
8/12/2020,137,Basil Extra Virgin Olive Oil,26,3,5
8/13/2020,137,Basil Extra Virgin Olive Oil,23,4,8
8/14/2020,137,Basil Extra Virgin Olive Oil,25,5,6
8/16/2020,137,Basil Extra Virgin Olive Oil,27,7,10
8/17/2020,138,Basil Extra Virgin Olive Oil,25,1,4
8/19/2020,138,Basil Extra Virgin Olive Oil,26,3,6
8/20/2020,138,Basil Extra Virgin Olive Oil,29,4,11
8/22/2020,138,Basil Extra Virgin Olive Oil,27,6,14
8/23/2020,138,Basil Extra Virgin Olive Oil,28,7,10
8/24/2020,139,Basil Extra Virgin Olive Oil,24,1,8
8/25/2020,139,Basil Extra Virgin Olive Oil,28,2,5
8/27/2020,139,Basil Extra Virgin Olive Oil,26,4,7
8/28/2020,139,Basil Extra Virgin Olive Oil,26,5,7
8/29/2020,139,Basil Extra Virgin Olive Oil,26,6,10
8/31/2020,140,Basil Extra Virgin Olive Oil,23,1,7
9/1/2020,140,Basil Extra Virgin Olive Oil,28,2,6
9/3/2020,140,Basil Extra Virgin Olive Oil,27,4,8
9/4/2020,140,Basil Extra Virgin Olive Oil,27,5,9
9/5/2020,140,Basil Extra Virgin Olive Oil,27,6,13
9/7/2020,141,Basil Extra Virgin Olive Oil,29,1,0
9/9/2020,141,Basil Extra Virgin Olive Oil,24,3,4
9/10/2020,141,Basil Extra Virgin Olive Oil,23,4,8
9/12/2020,141,Basil Extra Virgin Olive Oil,24,6,13
9/13/2020,141,Basil Extra Virgin Olive Oil,23,7,11
9/14/2020,142,Basil Extra Virgin Olive Oil,23,1,7
9/15/2020,142,Basil Extra Virgin Olive Oil,27,2,3
9/16/2020,142,Basil Extra Virgin Olive Oil,27,3,3
9/17/2020,142,Basil Extra Virgin Olive Oil,24,4,11
9/18/2020,142,Basil Extra Virgin Olive Oil,24,5,7
9/19/2020,142,Basil Extra Virgin Olive Oil,24,6,12
9/20/2020,142,Basil Extra Virgin Olive Oil,27,7,11
9/21/2020,143,Basil Extra Virgin Olive Oil,23,1,6
9/22/2020,143,Basil Extra Virgin Olive Oil,28,2,6
9/23/2020,143,Basil Extra Virgin Olive Oil,25,3,10
9/24/2020,143,Basil Extra Virgin Olive Oil,29,4,7
9/25/2020,143,Basil Extra Virgin Olive Oil,28,5,9
9/27/2020,143,Basil Extra Virgin Olive Oil,27,7,12
9/29/2020,144,Basil Extra Virgin Olive Oil,29,2,7
9/30/2020,144,Basil Extra Virgin Olive Oil,26,3,8
10/2/2020,144,Basil Extra Virgin Olive Oil,23,5,11
10/3/2020,144,Basil Extra Virgin Olive Oil,24,6,17
10/7/2020,145,Basil Extra Virgin Olive Oil,26,3,5
10/8/2020,145,Basil Extra Virgin Olive Oil,24,4,7
10/9/2020,145,Basil Extra Virgin Olive Oil,24,5,7
10/10/2020,145,Basil Extra Virgin Olive Oil,29,6,10
10/11/2020,145,Basil Extra Virgin Olive Oil,27,7,9
10/12/2020,146,Basil Extra Virgin Olive Oil,28,1,5
10/14/2020,146,Basil Extra Virgin Olive Oil,28,3,7
10/15/2020,146,Basil Extra Virgin Olive Oil,27,4,8
10/16/2020,146,Basil Extra Virgin Olive Oil,23,5,7
10/17/2020,146,Basil Extra Virgin Olive Oil,25,6,13
10/18/2020,146,Basil Extra Virgin Olive Oil,24,7,8
10/19/2020,147,Basil Extra Virgin Olive Oil,28,1,2
10/20/2020,147,Basil Extra Virgin Olive Oil,28,2,5
10/21/2020,147,Basil Extra Virgin Olive Oil,23,3,11
10/22/2020,147,Basil Extra Virgin Olive Oil,28,4,4
10/23/2020,147,Basil Extra Virgin Olive Oil,27,5,10
10/24/2020,147,Basil Extra Virgin Olive Oil,25,6,15
10/25/2020,147,Basil Extra Virgin Olive Oil,25,7,13
10/26/2020,148,Basil Extra Virgin Olive Oil,26,1,6
10/27/2020,148,Basil Extra Virgin Olive Oil,23,2,9
10/29/2020,148,Basil Extra Virgin Olive Oil,29,4,4
10/30/2020,148,Basil Extra Virgin Olive Oil,25,5,7
10/31/2020,148,Basil Extra Virgin Olive Oil,23,6,17
11/1/2020,148,Basil Extra Virgin Olive Oil,26,7,11
11/2/2020,149,Basil Extra Virgin Olive Oil,29,1,1
11/4/2020,149,Basil Extra Virgin Olive Oil,24,3,5
11/5/2020,149,Basil Extra Virgin Olive Oil,26,4,6
11/7/2020,149,Basil Extra Virgin Olive Oil,23,6,16
11/8/2020,149,Basil Extra Virgin Olive Oil,25,7,10
11/9/2020,150,Basil Extra Virgin Olive Oil,26,1,9
11/11/2020,150,Basil Extra Virgin Olive Oil,28,3,7
11/12/2020,150,Basil Extra Virgin Olive Oil,25,4,11
11/13/2020,150,Basil Extra Virgin Olive Oil,27,5,8
11/14/2020,150,Basil Extra Virgin Olive Oil,29,6,16
11/15/2020,150,Basil Extra Virgin Olive Oil,29,7,9
11/17/2020,151,Basil Extra Virgin Olive Oil,28,2,0
11/18/2020,151,Basil Extra Virgin Olive Oil,28,3,4
11/19/2020,151,Basil Extra Virgin Olive Oil,27,4,6
11/20/2020,151,Basil Extra Virgin Olive Oil,28,5,11
11/21/2020,151,Basil Extra Virgin Olive Oil,24,6,13
11/22/2020,151,Basil Extra Virgin Olive Oil,25,7,10
11/23/2020,152,Basil Extra Virgin Olive Oil,29,1,3
11/24/2020,152,Basil Extra Virgin Olive Oil,25,2,7
11/25/2020,152,Basil Extra Virgin Olive Oil,27,3,5
11/28/2020,152,Basil Extra Virgin Olive Oil,27,6,14
11/29/2020,152,Basil Extra Virgin Olive Oil,28,7,9
11/30/2020,153,Basil Extra Virgin Olive Oil,24,1,6
12/1/2020,153,Basil Extra Virgin Olive Oil,28,2,4
12/2/2020,153,Basil Extra Virgin Olive Oil,24,3,6
12/3/2020,153,Basil Extra Virgin Olive Oil,29,4,7
12/4/2020,153,Basil Extra Virgin Olive Oil,28,5,10
